MONCLOVA, MEXICO:26.9556:W101.47
MEXICO CITY, MEXICO:19.4361:W99.0719
MONTERREY, MEXICO:25.7783:W100.107
MAZATLAN, MEXICO:23.1611:W106.266
NOGALES, MEXICO:31.2258:W110.976
NUEVO LAREDO, MEXICO:27.4439:W99.5703
OAXACA, MEXICO:16.9997:W96.7264
POZA RICO, MEXICO:20.6025:W97.4608
PUEBLA, MEXICO:19.1581:W98.3714
PACHUCA, MEXICO:20.0772:W98.7822
PUNTA PENASCO, MEXICO:31.3517:W113.526
PIEDRAS NEGRAS, MEXICO:28.6272:W100.535
URUAPAN, MEXICO:19.3967:W102.039
PUERTO VALLARTA, MEXICO:20.68:W105.254
PUERTO ESCONDIDO, MEXICO:15.8767:W97.0889
QUERETARO, MEXICO:20.6239:W100.369
REYNOSA, MEXICO:26.0089:W98.2283
SAN JOSE DEL CABO, MEXICO:23.1517:W109.721
SAN FILIPE, MEXICO:30.93:W114.809
SAN LUIS POTOSI, MEXICO:22.2542:W100.931
TLAXCALA, MEXICO:19.5364:W98.1733
TORREON, MEXICO:25.5681:W103.411
TUXTLA GUTIERREZ, MEXICO:16.7694:W93.3414
TIJUANA, MEXICO:32.5408:W116.97
TAMPICO, MEXICO:22.2964:W97.8658
TAMUIN, MEXICO:22.0381:W98.8064
TOLUCA, MEXICO:19.3369:W99.5658
TAPACHULA, MEXICO:14.7942:W92.37
TUXPAN, MEXICO:19.5983:W103.372
CANCUN, MEXICO:21.0364:W86.8769
VILLAHERMOSA, MEXICO:17.9969:W92.8172
VERA CRUZ, MEXICO:19.1453:W96.1869
ZACATECAS, MEXICO:22.8969:W102.687
ZIHUATANEJO, MEXICO:17.6014:W101.46
ZAMORA, MEXICO:20.045:W102.276
MANZANILLO, MEXICO:19.1447:W104.559
ZAPOPAN, MEXICO:20.7558:W103.465
BLUEFIELDS, NICARAGUA:11.9889:W83.7742
LOS BRASILES, NICARAGUA:12.1894:W86.3539
LEON, NICARAGUA:12.4278:W86.9022
MANAGUA, NICARAGUA:12.1411:W86.1681
PUERTO CABEZAS, NICARAGUA:14.0469:W83.3867
BOCAS DEL TORO, PANAMA:9.34083:W82.2508
CHANGUINOLA, PANAMA:9.45861:W82.5167
DAVID, PANAMA:8.39083:W82.4347
HOWARD, PANAMA:8.91444:W79.5994
JAQUE, PANAMA:7.51722:W78.1567
LA PALMA, PANAMA:8.40667:W78.1417
PANAMA, PANAMA:8.97333:W79.5556
SANTIAGO, PANAMA:8.08556:W80.945
PANAMA CITY, PANAMA:9.07111:W79.3833
BUENOS AIRES, COSTA RICA:9.16694:W83.3325
BARRA DEL COLORADO, COSTA RICA:10.7686:W83.5858
COTO 47, COSTA RICA:8.60111:W82.97
CABO VELAS, COSTA RICA:10.3556:W85.8528
EL CARMEN, COSTA RICA:10.2019:W83.4719
FINCA 10, COSTA RICA:8.91611:W83.5072
FINCA 63, COSTA RICA:8.6525:W83.0653
GOLFITO, COSTA RICA:8.65389:W83.1819
GUAPILES, COSTA RICA:10.2172:W83.7947
LIBERIA, COSTA RICA:10.5931:W85.5442
LOS CHILES, COSTA RICA:11.0353:W84.7061
LIMON, COSTA RICA:9.95778:W83.0219
NOSARA BEACH, COSTA RICA:9.97639:W85.6528
SAN JOSE, COSTA RICA:9.99361:W84.2086
PANDORA, COSTA RICA:9.73194:W82.9831
PALMAR SUR, COSTA RICA:8.95083:W83.4683
SAN JOSE, COSTA RICA:9.95722:W84.1419
QUEPOS, COSTA RICA:9.44306:W84.1297
SANTA CLARA, COSTA RICA:10.2883:W83.7136
SAN VITO DE JABA, COSTA RICA:8.82611:W82.9589
SAN SALVADOR, EL SALVADOR:13.4406:W89.0558
SAN SALVADOR, EL SALVADOR:13.7:W89.12
CAP HAITIEN, HAITI:19.7325:W72.1947
PORT-AU-PRINCE, HAITI:18.58:W72.2925
BARACOA PLAYA, CUBA:20.3656:W74.5064
BAYAMO, CUBA:20.3964:W76.6214
CIEGO DE AVILA, CUBA:22.0269:W78.7894
CAIBARIEN, CUBA:22.5064:W79.4697
CUNAGUA, CUBA:22.4611:W78.3286
CIENFUEGOS, CUBA:22.15:W80.4142
CAYO, CUBA:21.6161:W81.5456
CAMAGUEY, CUBA:21.4203:W77.8475
SANTIAGO DE CUBA, CUBA:19.97:W75.8356
FLORIDA, CUBA:21.4997:W78.2028
GUANTANAMO, CUBA:19.9064:W75.2069
GUANTANAMO, CUBA:20.0853:W75.1583
HAVANA, CUBA:22.9892:W82.4092
HOLGUIN, CUBA:20.7856:W76.315
LA COLOMA, CUBA:22.3358:W83.6419
MANAGUA, CUBA:22.9697:W82.2747
MARIEL, CUBA:23.0072:W82.7675
MOA, CUBA:20.6542:W74.9217
MANZANILLO, CUBA:20.2881:W77.0892
NICARO, CUBA:20.6886:W75.5314
NUEVA GERONA, CUBA:21.8347:W82.7839
BARACOA PLAYA, CUBA:23.0328:W82.5794
PINAR DEL RIO NORTE, CUBA:22.4211:W83.6775
SAN ANTONIO DE BANOS, CUBA:22.8714:W82.5092
SANTA CLARA, CUBA:22.4919:W79.9436
SAN JULIAN, CUBA:22.0953:W84.1519
SANTA LUCIA, CUBA:21.5094:W77.0175
SIGUANEA, CUBA:21.6425:W82.955
SANCTI SPIRITUS, CUBA:21.9706:W79.4422
TRINIDAD, CUBA:21.7883:W79.9972
VARADERO, CUBA:23.0344:W81.4353
LAS TUNAS, CUBA:20.9878:W76.9358
CAYMAN BARAC, CAYMAN ISLANDS:19.6867:W79.8828
GEORGETOWN, CAYMAN ISLANDS:19.2928:W81.3575
CLARENCE BAIN, BAHAMAS:24.2875:W77.6844
ANDROS TOWN, BAHAMAS:24.6978:W77.7956
CONGO TOWN, BAHAMAS:24.1586:W77.5897
MARSH HARBOR, BAHAMAS:26.5114:W77.0833
SAN ANDROS, BAHAMAS:25.0536:W78.0489
SPRING POINT, BAHAMAS:22.4417:W73.9708
SANDY POINT, BAHAMAS:26.0044:W77.3953
TREASURE CAY, BAHAMAS:26.7453:W77.3911
CHUB CAY, BAHAMAS:25.4169:W77.8808
BULLOCKS HARBOUR, BAHAMAS:25.7381:W77.84
ALICE TOWN, BAHAMAS:25.6997:W79.2644
ARTHUR'S TOWN, BAHAMAS:24.6292:W75.6736
NEW BIGHT, BAHAMAS:24.315:W75.4539
COLONEL HILL, BAHAMAS:22.7456:W74.1822
GREAT EXUMA, BAHAMAS:23.5625:W75.8778
NORTH ELEUTHERA, BAHAMAS:25.4756:W76.6811
GOVERNOR'S HARBOR, BAHAMAS:25.2844:W76.3308
NORMAN'S CAY, BAHAMAS:24.5944:W76.8319
ROCK SOUND, BAHAMAS:24.8917:W76.1775
STANIEL CAY, BAHAMAS:24.1689:W76.4389
FREEPORT, BAHAMAS:26.5586:W78.6953
WEST END, BAHAMAS:26.6861:W78.9775
MATTHEW TOWN, BAHAMAS:20.975:W73.6667
DEAD MAN'S CAY, BAHAMAS:23.1789:W75.0933
STELLA MARIS, BAHAMAS:23.5828:W75.2686
MAYAGUANA, BAHAMAS:22.3794:W73.0133
NASSAU, BAHAMAS:25.0389:W77.4661
DUNCAN TOWN, BAHAMAS:22.1817:W75.7294
COCKBURN TOWN, BAHAMAS:24.0631:W74.5239
BELIZE CITY, BELIZE:17.5389:W88.3081
AITUTAKI, COOK ISLANDS:-18.825:W159.774
AVARUA, COOK ISLANDS:-21.2025:W159.806
NANDI, FIJI:-17.7544:177.443
NAUSORI, FIJI:-18.0431:178.559
LAMBASA, FIJI:-16.4667:179.34
TONGATAPU, TONGA:-21.2408:W175.15
HA'APAI, TONGA:-19.7769:W174.341
VAVA'U, TONGA:-18.5853:W173.963
FUNAFUTI, TUVALU ISLAND:-8.51667:179.217
TARAWA, KIRIBATI:1.38139:173.147
TABITEUEA NORTH, KIRIBATI:-1.22361:174.776
ALOFI, NEW ZEALAND:-19.08:W169.926
WALLIS, WALLIS & FUTUNA:-13.2381:W176.199
FALEOLO, SAMOA:-13.8297:W172.008
PAGO PAGO, SAMOA:-14.3308:W170.71
RURUTU, FRENCH POLYNESIA:-22.4339:W151.361
TUBUAI, FRENCH POLYNESIA:-23.3653:W149.524
ANAA, FRENCH POLYNESIA:-17.3525:W145.51
FANGATAU, FRENCH POLYNESIA:-15.8197:W140.887
TIKEHAU, FRENCH POLYNESIA:-15.1194:W148.231
REAO, FRENCH POLYNESIA:-18.4658:W136.439
FAKARAVA, FRENCH POLYNESIA:-16.0544:W145.657
MANIHI, FRENCH POLYNESIA:-14.4367:W146.07
TOTEGEGIE, FRENCH POLYNESIA:-23.0797:W134.89
KAUKURA ATOLL, TUAMOTU ISLANDS:-15.6633:W146.885
MAKEMO, FRENCH POLYNESIA:-16.5847:W143.657
NAPUKA ISLAND, FRENCH POLYNESIA:-14.1767:W141.267
PUKA PUKA, FRENCH POLYNESIA:-14.8094:W138.813
TAKAPOTO, FRENCH POLYNESIA:-14.7125:W145.253
ARUTUA, TUAMOTU ISLANDS:-15.2481:W146.616
MATAIVA, FRENCH POLYNESIA:-14.8681:W148.717
TUREIA, FRENCH POLYNESIA:-20.7833:W138.568
TAKAROA, FRENCH POLYNESIA:-14.4556:W145.024
NUKU HIVA, FRENCH POLYNESIA:-8.79556:W140.229
HIVA-OA, FRENCH POLYNESIA:-9.76861:W139.011
BORA BORA, FRENCH POLYNESIA:-16.4442:W151.751
RANGIROA, FRENCH POLYNESIA:-14.9542:W147.661
HUAHINE ISLAND, FRENCH POLYNESIA:-16.6872:W151.022
MOOREA, FRENCH POLYNESIA:-17.4897:W149.762
HAO ISLAND, TUAMOTU ISLANDS:-18.0747:W140.946
MAUPITI, FRENCH POLYNESIA:-16.4264:W152.244
RAIATEA ISLAND, FRENCH POLYNESIA:-16.7228:W151.466
MURUROA, FRENCH POLYNESIA:-21.8083:W138.794
SANTO, VANUATU:-15.5011:167.222
PORT-VILA, VANUATU:-17.6992:168.32
KONE, NEW CALEDONIA:-21.0533:164.838
KOUMAC, NEW CALEDONIA:-20.5461:164.256
LIFOU, NEW CALEDONIA:-20.7747:167.24
NOUMEA, NEW CALEDONIA:-22.2581:166.473
MARE, NEW CALEDONIA:-21.4817:168.037
TOUHO, NEW CALEDONIA:-20.7911:165.259
OUVEA, NEW CALEDONIA:-20.6406:166.573
NOUMEA, NEW CALEDONIA:-22.0144:166.213
AUCKLAND, NEW ZEALAND:-37.0081:174.792
TAUPO, NEW ZEALAND:-38.7397:176.084
ARDMORE, NEW ZEALAND:-37.0297:174.973
CHRISTCHURCH, NEW ZEALAND:-43.4892:172.532
CHATHAM ISLAND, NEW ZEALAND:-43.81:W176.457
DUNEDIN, NEW ZEALAND:-45.9281:170.198
GISBORNE, NEW ZEALAND:-38.6633:177.978
GLENTANNER, NEW ZEALAND:-43.9067:170.128
HOKITIKA, NEW ZEALAND:-42.7136:170.985
HAMILTON, NEW ZEALAND:-37.8664:175.332
HASTINGS, NEW ZEALAND:-39.6467:176.767
KERIKERI, NEW ZEALAND:-35.2628:173.912
KAITAIA, NEW ZEALAND:-35.07:173.285
ALEXANDRA, NEW ZEALAND:-45.2117:169.373
MOUNT COOK, NEW ZEALAND:-43.765:170.133
MANAPOURI, NEW ZEALAND:-45.5331:167.65
MASTERTON, NEW ZEALAND:-40.9733:175.634
NEW PLYMOUTH, NEW ZEALAND:-39.0086:174.179
NELSON, NEW ZEALAND:-41.2983:173.221
INVERCARGILL, NEW ZEALAND:-46.4122:168.313
OHAKEA, NEW ZEALAND:-40.2058:175.388
OAMARU, NEW ZEALAND:-44.97:171.082
PALMERSTON NORTH, NEW ZEALAND:-40.3206:175.617
PARAPARAUMU, NEW ZEALAND:-40.9047:174.989
QUEENSTOWN INTERNATIONAL, NEW ZEALAND:-45.0211:168.739
ROTORUA, NEW ZEALAND:-38.1092:176.317
WAIOURU, NEW ZEALAND:-39.4464:175.658
STEPHEN'S ISLAND, NEW ZEALAND:-89.9997:0
TAURANGA, NEW ZEALAND:-37.6719:176.196
TIMARU, NEW ZEALAND:-44.3028:171.225
PUKAKI, NEW ZEALAND:-44.235:170.118
WOODBOURNE, NEW ZEALAND:-41.5183:173.87
WEYDON, NEW ZEALAND:-77.8833:166.65
WANAKA, NEW ZEALAND:-44.7253:169.243
WIGRAM, NEW ZEALAND:-43.5511:172.553
WHAKATANE, NEW ZEALAND:-37.9206:176.914
WELLINGTON, NEW ZEALAND:-41.3272:174.805
WAIROA, NEW ZEALAND:-39.0069:177.407
WHENUAPAI, NEW ZEALAND:-36.7878:174.63
WHANGAREI, NEW ZEALAND:-35.7683:174.365
WESTPORT, NEW ZEALAND:-41.7381:171.581
WANGANUI, NEW ZEALAND:-39.9622:175.025
HERAT, AFGHANISTAN:34.2097:62.2278
JALALABAD, AFGHANISTAN:34.3992:70.4994
KABUL, AFGHANISTAN:34.5658:69.2122
KANDAHAR, AFGHANISTAN:31.5058:65.8478
MAIMAMA, AFGHANISTAN:35.9342:64.7592
MAZAR-I-SHARIF, AFGHANISTAN:36.7069:67.2092
SHINDAND, AFGHANISTAN:33.3911:62.2608
SHEBERGHAN, AFGHANISTAN:36.7503:65.9122
TALUQAN, AFGHANISTAN:36.775:69.5325
KUNDUZ, AFGHANISTAN:36.665:68.9108
BAHRAIN, BAHRAIN:26.2708:50.6336
BAHRAIN, BAHRAIN:25.9183:50.5906
ABHA, SAUDI ARABIA:18.24:42.6556
AL-AHSA, SAUDI ARABIA:25.2842:49.4861
EL-BAHA, SAUDI ARABIA:20.2961:41.6342
BISHA, SAUDI ARABIA:19.9839:42.6228
ABQAIQ, SAUDI ARABIA:25.9114:49.5914
DAMMAM, SAUDI ARABIA:26.4711:49.7978
DHAHRAN, SAUDI ARABIA:26.2653:50.1519
GIZAN, SAUDI ARABIA:16.9011:42.5858
GASSIM, SAUDI ARABIA:26.3028:43.7744
GURIAT, SAUDI ARABIA:31.4108:37.2789
HAIL, SAUDI ARABIA:27.4378:41.6861
JUBAIL, SAUDI ARABIA:27.0389:49.405
JEDDAH, SAUDI ARABIA:21.3481:39.1728
JEDDAH, SAUDI ARABIA:21.6794:39.1564
KING KHALID MIL.CITY, SAUDI ARABIA:27.9008:45.5281
MADINAH, SAUDI ARABIA:24.5533:39.705
NEJRAN, SAUDI ARABIA:17.6114:44.4192
HAFR AL-BATIN, SAUDI ARABIA:28.335:46.125
PETROLINE 3, SAUDI ARABIA:25.1744:47.4883
PETROLINE 6, SAUDI ARABIA:24.7103:44.9644
PETROLINE 10, SAUDI ARABIA:24.1072:41.0358
RABIGH, SAUDI ARABIA:22.7025:39.0697
RAFHA, SAUDI ARABIA:29.6264:43.4906
RIYADH, SAUDI ARABIA:24.9575:46.6986
RASH MISHAB, SAUDI ARABIA:28.0794:48.6108
ARAR, SAUDI ARABIA:30.9072:41.1383
RAS TANURA, SAUDI ARABIA:26.7231:50.0306
SHARURAH, SAUDI ARABIA:17.4667:47.1211
AL-JOUF, SAUDI ARABIA:29.785:40.1
SULAYEL, SAUDI ARABIA:20.4647:45.6194
TABUK, SAUDI ARABIA:28.3653:36.6189
TAIF, SAUDI ARABIA:21.4833:40.5442
THUMAMAH, SAUDI ARABIA:25.2142:46.6406
RAS TANAJIB, SAUDI ARABIA:27.8689:48.7683
TURAIF, SAUDI ARABIA:31.6925:38.7311
WADI-AL-DAWASIR, SAUDI ARABIA:20.5042:45.1994
WEJH, SAUDI ARABIA:26.1975:36.4761
YENBO, SAUDI ARABIA:24.1442:38.0633
ABADAN, IRAN:30.365:48.2331
DEZFUL, IRAN:32.4344:48.3975
AGHAJARI, IRAN:30.7453:49.6761
GACHSARAN, IRAN:30.3375:50.8278
MASJED SOLEIMAN, IRAN:32.0022:49.2706
OMIDYEH, IRAN:30.835:49.5347
BANDAR MAHSHAHR, IRAN:30.5561:49.1517
AHWAZ, IRAN:31.3372:48.7619
ABUMUSA I., IRAN:25.8758:55.0328
BUSHEHR, IRAN:28.9447:50.8344
BASTAK, IRAN:27.2125:54.3183
GOLBANDI, IRAN:27.4839:52.6183
KISH ISLAND, IRAN:26.5267:53.9817
BANDAR LENGEH, IRAN:26.5317:54.8217
KHARK ISLAND, IRAN:29.2592:50.3239
SIRI ISLAND, IRAN:25.9094:54.5392
LAVAN ISLAND, IRAN:26.81:53.3564
BAKHTARAN, IRAN:34.3464:47.1564
ABDANAN, IRAN:32.9344:47.4833
ILAM, IRAN:33.5856:46.4053
KHORRAM ABAD, IRAN:33.4364:48.2858
SANANDAJ, IRAN:35.2469:47.0069
DARAN, IRAN:32.9294:51.5608
ESFAHAN, IRAN:32.5669:51.6914
ESFAHAN, IRAN:32.7506:51.8617
SEPAH, IRAN:32.6208:51.6967
RASHT, IRAN:37.3253:49.6056
HAMADAN, IRAN:34.8681:48.5522
ARAK, IRAN:34.1403:49.8483
TEHERAN, IRAN:35.7028:51.475
TEHERAN, IRAN:35.6447:51.3806
TEHERAN, IRAN:35.6892:51.3133
GHAZVIN, IRAN:36.2414:50.0475
SEMNAN, IRAN:35.5908:53.495
BANDAR ABBAS, IRAN:27.2181:56.3778
JIROFT, IRAN:28.7267:57.67
KERMAN, IRAN:30.2611:56.9567
BAM, IRAN:29.0839:58.4503
BANDAR ABBAS, IRAN:27.1581:56.1722
GHESHM I., IRAN:26.755:55.9019
RAFSANJAN, IRAN:30.2978:56.0519
SIRJAN, IRAN:29.5508:55.6725
BIRJAND, IRAN:32.8956:59.2756
SARAKHS, IRAN:36.5011:61.0647
EMAM SHAHR, IRAN:36.4236:55.1058
BOJNORD, IRAN:37.4931:57.3006
TABAS, IRAN:33.6678:56.8925
SHAHR ABAD, IRAN:37.6278:56.1731
KALALEH, IRAN:37.3831:55.4519
GORGAN, IRAN:36.9092:54.4017
MAHMOOD ABAD, IRAN:34.1692:51.3175
NOSHAHR, IRAN:36.6633:51.4647
RAMSAR, IRAN:36.9097:50.6794
DASHT-E-NAZ, IRAN:36.6436:53.1883
DARAB, IRAN:28.7214:54.4411
FASA, IRAN:28.8919:53.7228
JAHROM, IRAN:28.5864:53.5789
LAR, IRAN:27.6736:54.3814
ZARGHAN, IRAN:29.7542:52.6942
LAMERD, IRAN:27.3708:53.1892
SHIRAZ, IRAN:29.5392:52.5894
ARDABIL, IRAN:38.3261:48.4242
MARAGHEH, IRAN:37.3486:46.1261
PARSABAD, IRAN:39.6036:47.8811
TABRIZ, IRAN:38.1328:46.2347
ZANJAN, IRAN:36.7742:48.3597
YAZD, IRAN:31.9047:54.2764
ZABOL, IRAN:31.0969:61.5439
CHAH BAHAR, IRAN:25.4433:60.3819
ZAHEDAN, IRAN:29.4761:60.9058
IRAN SHAHR, IRAN:27.2364:60.72
JASK, IRAN:25.6533:57.7992
AMMAN, JORDAN:31.7225:35.9931
AMMAN, JORDAN:31.9725:35.9914
AQABA, JORDAN:29.6114:35.0181
JERUSALEM, JORDAN:31.8647:35.2192
MAFRAQ, JORDAN:32.3561:36.2592
KUWAIT, KUWAIT:29.2267:47.98
BEIRUT, LEBANON:33.8133:35.4886
KLEIAT, LEBANON:34.5892:36.0111
ABU DHABI, UNITED ARAB EMIRATES:24.4328:54.6511
ABU DHABI, UNITED ARAB EMIRATES:24.4283:54.4581
AL HAMRA, UNITED ARAB EMIRATES:24.0736:52.4633
JEBEL DHANA, UNITED ARAB EMIRATES:24.1872:52.6139
AL AIN, UNITED ARAB EMIRATES:24.2617:55.6092
ABU DHABI, UNITED ARAB EMIRATES:24.2481:54.5475
ARZANA, UNITED ARAB EMIRATES:24.7803:52.5597
DAS ISLAND, UNITED ARAB EMIRATES:25.1461:52.8736
ZIRKU, UNITED ARAB EMIRATES:24.8614:53.0778
DUBAI, UNITED ARAB EMIRATES:25.2547:55.3642
FUJEIRAH, UNITED ARAB EMIRATES:25.1122:56.3239
RAS AL KHAIMAH, UNITED ARAB EMIRATES:25.6133:55.9386
SHARJAH, UNITED ARAB EMIRATES:25.3283:55.5169
KHASAB, OMAN:26.1711:56.2406
MASIRAH, OMAN:20.6753:58.8903
MUSCAT, OMAN:23.5931:58.2844
SALALAH, OMAN:17.0386:54.0911
SAIQ, OMAN:23.0667:57.65
THUMRAIT, OMAN:17.6658:54.0244
BANNU, PAKISTAN:32.9719:70.5247
BAHAWALPURE, PAKISTAN:29.3469:71.7114
CHITRAL, PAKISTAN:35.8864:71.8006
DALBANDIN, PAKISTAN:28.8747:64.4044
DERA GHAZI KHAN, PAKISTAN:29.9611:70.4856
DERA ISMAIL KHAN, PAKISTAN:31.9092:70.8964
FAISALABAD, PAKISTAN:31.365:72.9953
GWADAR, PAKISTAN:25.2331:62.3294
GILGIT, PAKISTAN:35.9186:74.3336
JACOBSBAD, PAKISTAN:28.2842:68.4494
JIWANI, PAKISTAN:25.0678:61.8053
KARACHI, PAKISTAN:24.9064:67.1606
HYDERABAD, PAKISTAN:25.3181:68.3661
KHUZDHAR, PAKISTAN:27.7925:66.6428
KHARAN, PAKISTAN:28.5944:65.4247
LAHORE, PAKISTAN:31.5214:74.4033
LAHORE, PAKISTAN:31.4947:74.3461
MANGLA, PAKISTAN:33.05:73.6383
MUZAFFARABAD, PAKISTAN:34.3383:73.5083
MIANWALI, PAKISTAN:32.5631:71.5706
MOENJODARO, PAKISTAN:27.335:68.1428
MIR PUR KHAS, PAKISTAN:25.6825:69.0728
MIRANSHAH, PAKISTAN:33.0125:70.0642
KARACHI, PAKISTAN:24.8933:66.9386
MULTAN, PAKISTAN:30.2031:71.4189
NAWABSHAH, PAKISTAN:26.2192:68.39
NAUSHKI, PAKISTAN:29.5378:66.0222
OKARA, PAKISTAN:30.7408:73.3575
ORMARA, PAKISTAN:25.2731:64.5883
PARACHINAR, PAKISTAN:33.9025:70.0714
PANJGUR, PAKISTAN:26.9544:64.1325
PASNI, PAKISTAN:25.2836:63.3328
PESHAWAR, PAKISTAN:33.9939:71.5144
QASIM, PAKISTAN:33.5611:73.0319
QUETTA, PAKISTAN:30.2511:66.9375
RAHIM YAR KHAN, PAKISTAN:28.3853:70.2797
ISLAMABAD, PAKISTAN:33.6164:73.0992
SHOREKOTE, PAKISTAN:30.7581:72.2825
RISALPUR, PAKISTAN:34.0811:71.9725
RAWALA KOT, PAKISTAN:33.8492:73.7978
SKARDU, PAKISTAN:35.3347:75.5364
SUKKUR, PAKISTAN:27.7219:68.7917
SARGODHA, PAKISTAN:32.0486:72.665
SAIDU SHARIF, PAKISTAN:34.8131:72.3519
SUI, PAKISTAN:28.645:69.1767
SAHIWAL, PAKISTAN:31.8894:72.3092
TERBELA, PAKISTAN:33.9861:72.6114
TALHAR, PAKISTAN:24.8414:68.8383
WANA, PAKISTAN:32.3053:69.5694
ZHOB, PAKISTAN:31.3583:69.4633
BAGHDAD, IRAQ:33.2619:44.2339
BASRAH, IRAQ:30.5486:47.6622
ALEPPO, SYRIA:36.1806:37.2242
DAMASCUS, SYRIA:33.4114:36.5156
DEIRE ZOR, SYRIA:35.2853:40.1758
KAMISHLI, SYRIA:37.0236:41.1944
LATAKIA, SYRIA:35.4008:35.9486
PALMYRA, SYRIA:34.5572:38.3167
DOHA, QATAR:25.2611:51.565
PALMER, USA:61.5947:W149.089
BARTER ISLAND, USA:70.1339:W143.577
BETHEL, USA:60.7797:W161.838
DELTA JUNCTION, USA:63.9944:W145.721
BIG MOUNTAIN, USA:59.3617:W155.257
BARROW, USA:71.2853:W156.766
BETTLES, USA:66.9153:W151.528
COLD BAY, USA:55.2056:W162.724
CLEAR MEWS, USA:64.3011:W149.12
CORDOVA, USA:60.4917:W145.477
CAPE ROMANZOF, USA:61.7803:W166.039
ADAK ISLAND, USA:51.8778:W176.646
DILLINGHAM, USA:59.0453:W158.503
KODIAK, USA:57.75:W152.494
UNALASKA, USA:53.9:W166.543
ANCHORAGE, USA:61.2511:W149.806:4415
CAPE NEWENHAM, USA:58.6472:W162.061
FAIRBANKS, USA:64.6656:W147.101
KENAI, USA:60.5731:W151.245
FAIRBANKS, USA:64.815:W147.856
FORT WAINWRIGHT, USA:64.8375:W147.614
FORT RICHARDSON, USA:61.2661:W149.653
GALENA, USA:64.7361:W156.937
GULKANA, USA:62.1547:W145.456
SKAGWAY, USA:59.46:W135.316
HOMER, USA:59.6456:W151.476
ILIAMNA, USA:59.7536:W154.911
INDIAN MOUNTAINS, USA:65.9928:W153.704
JUNEAU, USA:58.3547:W134.576
KING SALMON, USA:58.6767:W156.649
KETCHIKAN, USA:55.3556:W131.714
CAPE LISBURNE, USA:68.875:W166.11
MCGRATH, USA:62.9528:W155.606
MIDDLETON ISLAND, USA:59.4497:W146.309
ANCHORAGE, USA:61.2142:W149.846
ANCHORAGE, USA:61.1742:W149.996
ANNETTE ISLAND, USA:55.0422:W131.572
NOME, USA:64.5119:W165.445
NORTHWAY, USA:62.9611:W141.929
KOTZEBUE, USA:66.8844:W162.598
POINT BARROW, USA:56.5783:W169.661
PORT MOLLER, USA:59.0111:W161.819
DEADHORSE, USA:70.1947:W148.465
SITKA, USA:57.0469:W135.361
ST. PAUL ISLAND, USA:57.1672:W170.22
SPARREVOHN, USA:61.0972:W155.574
SHEMYA, USA:52.7122:174.114
TANANA, USA:65.1742:W152.109
TIN CITY, USA:65.5631:W167.922
TALKEETNA, USA:62.3203:W150.094
TATALINA, USA:62.8942:W155.976
UNALAKLEET, USA:63.8883:W160.799
VALDEZ, USA:61.1339:W146.248:560
FORT WAINWRIGHT, USA:70.6133:W159.86
YAKUTAT, USA:59.5031:W139.66
CANTON ISLAND, PHOENIX ISL.:-2.76667:W0
FORT YUKON, USA:66.5714:W145.25
ROTA, MARIANA ISLANDS:14.1744:145.243
SAIPAN, MARIANA ISLANDS:15.1194:145.729
TYPHOON WARNING CTR, MARIANA ISLANDS:13.5:144.833
ANDERSEN, MARIANA ISLANDS:13.5839:144.93
AGANA, MARIANA ISLANDS:13.4839:144.797
WEST TINIAN, MARIANA ISLANDS:14.9978:145.619
BARKING SANDS, USA:22.0217:W159.787
DILLINGHAM, USA:21.5792:W158.21
WHEELER AFB., USA:21.4833:W158.039
HANA, USA:20.7956:W156.014
LAHANIA-KAPALUA, USA:20.9628:W156.674
KONA, USA:19.7386:W156.046
LIHUE, USA:21.9761:W159.339
MOLOKAI, USA:21.1528:W157.096
KAMUELA, USA:20.0011:W155.668
KANEOHE BAY, USA:21.4492:W157.768
HONOLULU, USA:21.3158:W157.927
LANAI, USA:20.7856:W156.951
KAHULUI, USA:20.8986:W156.431
BRADSHAW FIELD, USA:19.76:W155.554
HILO, USA:19.7203:W155.049
OPOLU, USA:20.265:W155.86
JOHNSTON ISLAND, JOHNSTON ATOLL:16.7286:W169.534
ENIWETOK ISLAND, MARSHALL ISLANDS:11.3408:162.328
MAJURO, MARSHALL ISLANDS:7.06472:171.272
KWAJALEIN, MARSHALL ISLANDS:9.39667:167.471
KWAJALEIN, MARSHALL ISLANDS:8.72:167.731
KIRITIMATI, KIRIBATI:1.98611:W157.35
MIDWAY, MIDWAY ISLAND:28.2014:W177.381
OLIKTOK POINT, USA:70.4994:W149.879
POINT LAY, USA:69.7328:W163.005
CHUUK, MICRONESIA:7.46167:151.843
POHNPEI, MICRONESIA:6.985:158.209
BABELTHUAP, PALAU ISLAND:7.3675:134.544
KOSRAE, MICRONESIA:5.35667:162.958
YAP, MICRONESIA:9.49861:138.082
CHINMEN, TAIWAN:24.4319:118.359
PINGTUNG, TAIWAN:22.6722:120.462
LONGTANG, TAIWAN:24.855:121.237
FENGNIN, TAIWAN:22.7567:121.093
GREEN ISLAND, TAIWAN:22.6744:121.458
TAOYUAN, TAIWAN:25.0556:121.243
KAOHSIUNG, TAIWAN:22.5753:120.351
CHIAYI, TAIWAN:23.4617:120.393
CHUNG, TAIWAN:24.1861:120.654
LANYU, TAIWAN:22.0294:121.527
CHINGCHUAKANG, TAIWAN:24.2644:120.621
